Source,Target
379,929
379,618
379,900
763,934
422,613
422,925
613,953
185,953
185,894
953,537
953,542
953,753
953,653
953,548
953,627
953,581
953,579
953,804
953,980
953,864
953,506
953,660
953,763
953,1031
953,757
953,1030
419,907
419,715
907,861
907,708
907,839
907,753
907,568
907,536
907,517
907,592
907,752
907,860
907,749
907,579
907,690
907,955
907,794
907,1034
907,666
907,686
907,789
907,607
907,562
907,892
907,670
522,947
403,944
403,897
403,916
944,735
944,800
944,806
944,892
944,623
944,794
944,860
944,651
944,840
944,740
944,1024
944,995
944,635
944,1039
944,980
944,578
944,887
944,958
944,845
944,506
944,999
32,799
32,920
799,900
418,747
418,621
418,905
418,518
747,1003
237,926
237,861
237,954
926,809
926,625
926,601
926,721
926,691
926,670
926,705
926,857
926,534
926,536
926,547
926,825
926,1023
926,1037
926,854
926,862
926,751
926,834
926,584
926,1031
926,803
466,622
466,907
466,915
466,838
622,977
124,855
124,783
124,759
855,1032
416,870
416,935
870,913
370,659
370,904
370,727
370,900
370,954
659,946
100,939
100,665
939,723
939,859
939,733
939,763
939,867
939,727
939,769
939,794
939,988
939,852
939,825
939,696
939,773
161,904
161,788
904,518
904,500
904,704
904,867
904,584
904,751
904,644
904,858
904,677
904,835
904,800
904,854
904,999
904,873
904,1003
904,687
904,541
904,706
904,713
904,601
904,680
904,963
904,536
18,923
18,838
923,634
923,640
923,843
923,511
923,770
923,711
923,704
923,683
923,597
923,969
923,510
923,685
923,864
923,818
923,712
302,519
302,904
302,622
519,1032
435,849
435,838
435,938
435,755
849,915
69,926
69,844
226,521
226,925
226,946
226,915
521,966
127,947
127,840
947,790
947,897
947,992
947,982
374,857
374,934
458,922
458,894
458,842
922,698
922,536
922,661
922,568
922,848
922,721
922,964
578,927
578,991
224,945
224,789
945,864
945,689
945,749
945,895
945,1002
945,980
945,578
945,781
945,833
945,844
945,877
945,686
285,894
285,949
285,920
285,916
285,690
285,911
285,934
285,941
285,929
285,939
894,904
139,545
139,944
139,945
545,999
456,572
456,738
456,943
572,927
38,810
38,942
810,904
44,897
44,949
44,929
897,947
897,992
74,585
74,931
74,911
585,934
12,808
12,740
12,922
12,926
12,718
12,900
12,686
808,938
808,940
61,900
61,614
900,605
900,898
900,617
900,749
900,772
900,534
900,595
900,651
900,541
900,771
900,583
900,704
900,977
900,803
900,634
900,721
900,978
900,697
900,1025
900,648
900,1013
900,862
900,1021
900,781
900,594
900,538
900,733
900,670
900,1029
900,691
900,794
900,615
900,730
900,809
2,795
2,900
2,926
2,949
2,940
795,962
135,695
135,951
135,578
135,571
695,953
252,900
252,934
252,648
252,929
252,949
252,724
11,908
11,715
908,851
908,996
108,945
108,903
108,626
864,940
864,1028
8,667
8,920
8,916
667,946
667,962
343,699
343,904
343,866
699,987
460,943
460,823
460,617
943,687
943,548
943,752
943,621
943,778
943,794
943,1028
943,824
943,876
136,912
136,929
136,681
136,926
136,903
136,936
912,802
912,841
912,584
912,733
912,879
912,598
912,616
912,656
912,809
912,961
912,654
912,881
912,815
327,908
327,552
327,905
327,878
327,839
327,904
173,950
173,784
950,589
950,837
950,1032
239,905
239,828
905,542
905,761
905,684
905,884
905,759
905,538
905,642
905,1029
905,516
905,733
905,531
905,790
475,528
55,584
55,942
584,910
584,1027
584,900
584,911
21,779
21,939
779,916
779,973
207,677
207,578
677,1004
677,931
131,950
131,821
83,953
83,712
83,516
83,800
83,905
47,952
47,829
47,797
47,927
47,673
47,904
47,946
47,917
47,903
47,913
952,817
170,810
170,546
170,911
170,922
177,598
177,936
177,605
598,930
598,985
363,722
363,914
363,527
722,958
76,908
76,901
76,705
133,927
133,607
133,920
133,929
927,624
927,611
927,619
927,615
927,771
927,967
927,669
927,550
927,698
927,977
927,620
267,953
267,945
267,834
624,932
624,1025
624,947
624,916
473,938
473,668
473,923
938,760
938,834
938,988
938,648
938,957
938,708
938,608
938,891
938,579
350,919
350,950
350,835
350,922
350,794
392,840
392,910
311,918
311,561
735,911
94,916
94,871
94,909
94,637
60,927
60,667
60,905
60,918
60,630
438,940
438,854
438,588
438,934
438,920
438,904
438,915
940,576
940,788
940,752
940,971
940,839
940,1002
940,578
486,937
486,901
486,873
937,771
937,500
937,821
937,704
937,854
937,1016
937,506
937,520
937,620
937,582
404,903
404,801
903,635
903,591
903,618
903,791
903,717
903,611
903,532
903,559
903,556
903,685
903,881
903,672
903,826
903,655
903,757
903,800
903,712
903,561
903,898
903,690
903,1015
903,803
903,528
903,506
903,726
903,739
903,671
903,555
903,654
903,670
903,797
261,922
261,647
439,952
439,860
439,903
420,926
420,885
219,809
219,903
809,910
809,1039
361,565
361,902
565,940
565,916
565,963
203,741
203,939
741,1003
71,639
71,933
639,909
62,778
62,945
62,925
62,788
62,919
62,918
62,877
62,526
62,953
62,940
62,591
62,504
62,927
62,944
778,934
698,992
698,926
304,911
304,629
304,918
304,904
304,670
304,929
304,790
304,685
304,905
304,668
304,706
911,670
911,757
911,824
911,800
911,870
911,736
911,1008
911,620
911,1006
911,708
911,825
911,548
52,911
52,767
305,929
305,546
305,951
305,547
305,926
305,765
929,671
929,755
929,635
929,741
929,775
929,886
929,813
929,788
929,631
929,751
929,619
929,898
929,982
929,771
929,759
929,838
929,672
929,677
929,658
929,615
487,719
487,946
719,932
81,584
81,935
223,926
223,551
223,846
264,771
264,901
771,1012
771,900
377,868
377,909
377,925
377,917
868,1020
31,941
31,533
31,933
31,945
388,929
388,702
388,953
65,916
65,540
65,922
412,952
412,932
412,537
412,905
362,505
362,923
362,926
505,912
90,908
90,748
169,691
169,918
169,906
691,984
691,950
691,925
802,949
168,703
168,939
168,798
168,932
703,1026
16,911
16,733
231,583
231,539
231,670
231,910
231,662
583,1029
10,684
10,902
10,542
684,966
684,917
684,902
172,906
172,634
172,953
172,904
172,793
906,836
906,1025
73,755
73,904
755,1039
181,954
181,926
181,691
954,547
954,833
954,618
954,739
954,805
954,517
954,584
954,721
954,770
954,651
954,534
954,605
954,830
954,685
954,686
954,663
954,617
954,984
954,841
954,537
954,991
954,636
954,755
954,771
293,910
293,782
293,924
910,709
910,628
910,669
910,578
910,1036
910,764
910,983
910,534
192,826
192,910
826,1023
433,919
433,706
433,949
346,753
346,939
346,930
346,909
346,604
346,911
346,532
753,947
753,980
753,979
753,916
753,949
335,909
335,811
335,947
909,553
909,680
909,788
909,754
909,717
909,583
909,672
909,895
909,1005
909,686
909,891
909,792
378,913
378,695
913,872
913,1000
913,508
366,905
366,816
366,940
366,703
332,737
332,911
737,932
561,944
561,953
561,1011
576,999
292,715
292,903
715,900
134,812
134,926
134,584
812,1037
246,648
246,934
648,900
648,1035
84,900
84,518
118,593
118,905
593,999
187,944
296,735
296,929
296,901
296,562
296,592
244,940
244,721
244,911
244,933
670,940
670,932
670,921
150,827
150,921
827,960
465,851
465,816
465,942
851,1038
851,911
140,922
140,528
364,930
364,837
930,685
930,673
930,780
930,963
930,721
930,670
408,953
408,559
408,741
790,910
790,1005
238,953
238,578
238,842
238,949
238,933
238,900
484,664
484,860
484,918
484,914
484,596
484,624
484,832
484,907
484,856
484,938
484,904
484,559
484,934
664,925
190,764
190,925
764,953
764,907
764,1028
209,762
209,929
209,917
209,804
762,1024
242,560
242,915
560,947
553,940
175,947
175,791
175,953
200,947
200,795
200,925
477,945
477,922
477,910
477,870
213,911
213,948
213,521
483,781
483,948
483,752
781,900
781,1027
485,601
485,900
485,924
485,759
601,978
601,943
481,910
481,621
481,930
308,919
308,949
308,932
308,768
308,918
308,916
308,943
334,925
334,514
334,865
925,642
925,548
925,887
925,840
925,628
925,595
925,542
925,561
925,993
925,783
925,526
925,721
925,839
925,577
925,584
189,936
189,518
189,920
189,906
189,912
189,922
936,520
936,675
936,549
936,957
709,902
271,940
271,666
271,932
358,950
358,897
358,864
40,905
40,541
40,916
40,925
262,912
262,535
248,550
248,922
550,1038
453,660
453,902
453,628
453,645
660,1028
472,944
472,898
472,838
472,687
472,504
63,921
63,522
348,949
348,788
348,925
443,910
443,908
443,808
443,932
518,1008
518,964
518,940
340,917
340,842
917,777
917,526
917,840
917,569
917,534
917,733
917,838
917,546
917,724
917,510
917,688
917,685
917,835
917,652
917,809
917,547
917,579
917,752
917,1028
917,753
917,721
917,1017
917,562
917,731
917,898
917,1016
917,843
917,653
917,601
917,551
917,759
917,978
917,793
917,775
917,1031
917,971
917,542
917,975
917,871
220,749
220,915
220,826
220,603
220,950
220,900
749,961
749,910
98,909
98,767
263,818
263,579
263,954
818,908
151,946
151,678
121,929
121,549
121,881
872,949
497,925
497,930
497,926
497,631
497,902
497,932
497,687
497,944
497,716
497,900
497,916
497,907
497,911
497,929
410,547
410,907
410,588
410,908
410,949
410,939
410,911
547,915
547,1015
400,674
400,900
674,953
395,921
395,786
531,915
531,962
427,714
427,893
427,919
427,841
427,945
714,1018
391,732
391,911
732,955
324,575
324,919
575,953
575,1034
575,940
575,904
120,718
120,840
120,825
120,717
120,755
120,941
120,900
120,800
120,930
120,542
120,510
718,955
718,919
718,976
397,632
397,953
397,929
397,925
397,776
397,641
397,940
397,931
397,508
397,904
685,904
685,965
685,915
685,922
230,599
230,872
230,931
599,1034
338,911
338,595
338,953
338,949
338,604
306,506
306,945
506,944
506,984
506,941
102,600
102,941
102,915
600,949
149,707
149,928
149,925
707,953
707,954
707,989
459,926
459,511
227,948
227,806
751,968
751,918
298,925
298,517
7,931
7,766
7,925
7,916
7,753
7,906
7,686
7,939
7,932
931,815
931,730
931,602
931,547
931,873
931,544
931,765
931,793
931,670
931,1010
931,856
931,1016
931,857
931,809
571,1014
186,879
186,903
879,916
58,590
58,949
58,685
590,987
184,788
184,929
184,543
184,900
184,934
788,967
788,983
788,940
788,964
788,932
542,941
542,981
687,966
687,925
687,957
687,930
687,995
687,907
607,997
19,568
19,929
19,932
568,944
568,1026
66,729
66,925
66,914
66,950
66,542
729,940
35,622
35,902
35,920
35,937
257,948
257,826
257,710
257,911
43,576
43,907
43,539
43,912
87,905
87,679
87,578
87,822
87,921
87,917
87,507
402,932
402,650
604,998
132,926
132,821
132,951
132,909
132,566
132,908
132,904
132,933
132,912
132,592
132,772
132,518
132,604
132,542
53,641
53,917
641,998
425,790
425,945
425,917
425,759
425,910
425,580
425,710
425,507
425,900
425,914
425,834
425,773
425,907
425,901
425,949
425,576
425,941
425,953
425,954
597,1024
162,614
162,907
162,680
162,946
614,911
282,900
282,564
9,947
9,627
9,845
9,567
109,648
109,905
109,850
109,941
6,582
6,902
6,618
6,751
6,792
582,923
166,920
166,833
166,583
3,929
3,900
3,706
3,809
3,565
3,922
3,752
183,767
183,951
183,575
183,920
183,916
183,929
767,941
317,932
317,718
365,789
365,942
789,949
789,1032
159,586
159,938
586,917
634,972
202,727
202,532
202,945
202,761
727,1003
310,553
310,934
196,515
196,946
515,941
390,900
390,607
635,1026
635,1037
635,1027
286,907
286,591
286,938
492,907
492,701
17,881
17,922
17,730
881,932
881,911
82,725
82,906
82,686
725,922
234,897
234,921
146,918
146,855
444,771
444,949
444,903
444,756
444,937
156,853
156,900
853,908
448,698
448,926
199,928
199,703
928,721
928,848
928,635
928,752
928,611
194,904
194,560
194,911
33,756
33,910
756,964
756,941
93,921
93,728
93,757
93,759
93,947
93,900
93,915
93,753
93,849
93,949
496,765
496,579
496,680
765,940
153,954
153,728
153,948
153,929
221,911
221,746
221,916
36,516
36,643
36,931
36,930
516,965
432,929
432,943
432,793
155,745
155,905
745,1010
208,935
208,675
935,573
935,630
116,925
116,804
116,923
116,745
116,910
116,900
174,914
174,527
174,907
174,946
174,918
171,923
171,623
474,650
474,927
650,958
130,686
130,907
130,752
130,900
686,922
686,1022
218,903
218,615
218,874
218,733
218,793
671,1033
265,538
265,925
538,900
538,945
212,828
212,847
212,909
212,925
212,947
828,901
488,902
488,892
488,923
488,949
777,903
323,913
323,507
323,554
323,567
323,618
323,918
371,883
371,908
371,933
883,975
414,900
414,541
414,918
389,637
389,954
389,874
637,900
637,922
214,940
214,922
214,827
424,940
424,734
426,944
426,752
188,796
188,903
796,962
299,929
299,821
80,944
80,915
80,941
80,901
80,750
80,911
80,902
80,575
476,942
476,746
479,871
479,927
479,584
479,947
479,592
479,900
479,803
479,953
479,911
479,740
479,917
479,864
479,635
479,902
871,917
489,890
489,946
489,944
489,950
489,901
489,898
890,953
331,954
331,920
331,534
147,759
147,931
759,912
759,949
759,929
759,944
759,1010
50,917
50,848
50,945
50,900
336,942
336,731
336,567
336,861
336,917
428,589
428,942
428,609
589,921
406,929
406,645
406,541
406,943
406,689
406,576
129,928
129,636
129,903
129,584
129,501
129,911
129,680
490,601
490,910
490,929
490,919
104,930
104,821
104,918
280,935
280,714
757,1007
757,1014
757,901
757,916
278,934
278,814
278,925
278,601
26,774
26,923
774,1011
454,900
454,758
454,932
454,928
105,512
105,951
105,925
512,1028
97,933
97,929
97,923
97,649
97,940
97,949
933,549
933,538
933,844
933,847
933,752
933,637
933,619
933,628
933,787
933,736
933,779
933,767
933,884
933,843
933,596
933,702
933,1017
933,581
723,917
49,509
49,915
509,946
811,973
357,694
357,939
357,935
694,904
386,908
386,775
386,856
386,937
386,947
386,953
386,709
386,830
91,927
91,900
91,922
91,734
91,920
91,953
91,923
471,782
782,929
423,928
423,901
423,511
344,740
344,944
344,911
740,1003
740,1024
197,774
197,932
197,592
258,742
258,900
742,997
201,530
201,909
201,941
530,966
291,939
291,593
291,950
291,917
291,923
535,991
144,930
144,911
144,900
144,922
144,950
144,821
51,939
51,573
368,951
368,907
368,687
368,903
243,554
243,927
554,947
45,549
45,928
45,918
549,910
549,965
817,1024
407,746
407,909
746,922
837,906
837,1024
415,952
415,914
415,947
415,766
455,518
455,640
455,901
455,927
721,995
721,940
721,1030
721,926
721,947
721,916
721,925
721,900
721,907
721,944
721,975
721,963
721,934
721,939
216,719
216,950
272,950
272,743
272,927
272,920
520,932
380,943
380,919
57,949
57,589
57,924
349,924
349,807
889,902
495,920
495,539
495,904
495,903
39,536
39,934
39,940
536,1002
536,940
536,911
401,943
401,666
401,849
401,950
841,938
841,1002
179,803
179,900
179,700
803,953
803,983
382,904
382,928
382,597
276,603
276,915
603,1039
450,949
450,584
450,606
288,534
288,900
288,927
288,931
534,917
534,955
860,974
860,932
860,910
860,958
236,864
236,937
236,930
236,924
236,944
236,927
236,792
862,929
862,968
339,673
339,932
673,944
673,999
673,1002
673,922
4,751
4,903
4,915
30,723
30,930
891,949
891,1010
573,911
138,951
138,716
138,908
138,929
138,932
138,926
138,934
277,626
277,924
626,998
287,924
287,854
287,937
122,657
122,929
122,662
657,1024
823,1008
642,1004
642,944
642,997
399,713
399,922
713,975
270,524
270,922
524,940
605,929
760,1018
337,952
337,858
337,910
396,937
396,653
396,800
436,888
436,901
436,717
436,940
888,907
154,937
154,744
154,900
668,911
668,1013
668,974
29,928
29,781
393,926
393,687
393,931
320,938
320,944
320,778
320,923
367,904
367,552
101,943
101,672
101,845
101,871
1,930
1,719
838,1037
838,947
801,908
128,784
128,854
128,868
128,913
784,940
429,579
429,928
579,1039
579,910
106,918
67,798
67,910
67,566
798,925
78,922
78,918
145,929
95,929
95,857
95,566
499,880
499,942
499,917
499,900
880,1007
123,948
123,691
123,558
345,954
345,640
217,684
217,935
494,603
494,904
494,859
430,914
430,585
728,937
815,938
815,968
157,923
157,868
526,1003
526,917
526,925
761,916
88,577
88,658
88,646
88,925
88,833
577,1001
75,929
75,845
301,923
301,865
431,741
431,931
112,554
112,685
112,952
303,916
303,571
461,682
461,916
461,761
682,941
266,901
266,916
480,922
480,741
23,798
23,900
114,843
114,930
114,915
114,914
114,922
843,961
232,707
232,951
268,720
268,944
268,917
268,953
268,907
268,940
268,698
268,660
268,847
268,954
268,916
268,918
268,949
720,1033
413,693
413,934
413,525
693,903
398,931
398,839
398,907
273,901
273,587
468,742
468,949
498,542
498,949
369,733
369,927
369,925
369,717
369,859
369,909
369,898
369,933
369,920
369,941
733,1039
733,954
247,954
247,832
247,569
892,925
892,1021
307,905
307,629
540,987
372,891
372,940
341,579
341,902
13,926
13,695
463,842
463,902
842,975
842,939
160,769
160,931
160,754
769,938
769,958
182,912
182,794
182,915
666,1007
734,968
734,1024
233,885
233,941
233,953
885,969
507,1013
467,945
467,908
467,763
434,935
434,883
434,930
142,733
142,927
142,936
758,932
744,915
387,942
387,917
387,536
99,949
99,904
99,927
99,878
141,923
141,630
141,904
141,945
141,702
141,927
141,934
141,879
103,908
103,921
103,928
103,918
103,801
103,947
103,662
300,945
300,750
300,757
441,594
441,915
594,941
158,869
158,925
869,932
766,953
259,925
137,949
137,926
137,944
137,535
137,713
25,599
25,917
25,885
25,947
25,592
206,922
206,821
41,696
41,538
41,936
41,922
41,919
696,1020
375,598
375,926
251,625
251,934
625,932
48,721
48,926
321,530
321,941
321,929
452,929
452,586
126,928
126,716
319,834
319,926
319,916
319,831
834,904
193,895
193,910
672,915
180,700
180,912
700,924
356,920
356,767
356,759
356,696
24,908
24,620
394,928
394,759
394,944
394,950
394,794
394,904
20,915
20,893
20,916
20,927
20,662
20,940
20,922
64,915
64,663
858,973
858,906
858,929
119,912
119,802
330,744
330,919
330,944
228,904
228,719
228,917
690,908
690,960
411,736
411,910
736,1035
295,937
295,915
289,838
289,927
630,900
198,905
198,678
198,916
451,844
451,901
844,1014
844,918
314,501
501,1037
501,915
294,944
294,527
445,513
445,934
513,961
679,908
325,953
325,931
325,853
152,641
152,930
833,970
833,1022
373,929
373,704
591,917
854,915
854,964
832,1015
832,910
832,998
865,945
491,923
491,747
491,926
37,654
37,785
37,941
654,937
654,926
5,642
5,941
611,900
611,917
611,938
611,1014
705,932
68,900
68,699
68,770
68,919
68,858
68,915
68,775
68,506
836,1038
409,927
409,908
409,714
28,926
28,740
14,783
14,952
14,616
14,757
783,1032
514,946
89,929
46,585
46,546
46,951
46,925
478,940
478,684
86,533
86,903
86,912
533,986
205,726
205,917
726,919
110,917
110,523
279,799
279,833
279,938
107,954
107,900
107,722
107,752
546,908
546,1007
564,947
678,905
678,971
211,927
211,549
211,671
376,915
376,881
898,926
898,900
898,918
42,938
42,691
222,908
222,796
222,903
775,961
775,948
716,995
322,608
322,934
608,930
284,943
284,528
254,846
254,924
846,945
846,1014
708,1024
708,942
225,595
225,919
225,707
595,947
595,1027
385,937
385,810
839,975
839,949
839,932
274,908
274,605
316,941
316,885
316,932
617,998
351,662
351,947
662,973
352,662
352,908
352,941
70,876
70,933
70,907
70,834
70,826
876,955
329,863
329,907
329,610
329,941
329,937
329,670
329,932
329,688
863,969
863,912
863,909
253,840
253,910
355,933
355,671
355,730
355,911
355,944
355,949
15,916
15,845
15,950
117,922
117,598
113,646
113,910
646,930
333,820
333,913
820,916
643,910
482,797
482,912
482,730
797,944
618,907
618,966
85,724
85,934
724,908
724,973
360,902
360,869
680,994
680,1034
680,917
326,929
326,714
326,579
629,995
629,910
446,789
446,951
115,863
115,923
176,926
738,1008
384,909
384,902
384,645
27,915
27,941
27,895
893,904
464,932
464,708
464,800
440,916
440,737
440,919
440,650
269,925
269,926
269,591
269,688
269,921
269,911
240,697
240,928
240,924
240,690
240,693
240,931
697,1033
697,938
821,927
821,1028
821,931
569,917
569,1009
636,932
235,519
235,911
241,703
241,759
241,944
661,953
191,666
191,690
191,938
191,794
165,920
165,802
165,953
165,680
706,1031
706,940
260,947
260,929
260,798
260,933
442,614
442,923
442,846
500,966
210,698
210,912
539,940
405,708
405,945
249,767
249,939
249,937
249,897
249,922
859,953
873,1024
640,994
559,934
551,989
447,903
447,860
623,949
791,934
675,904
847,964
847,941
702,900
702,918
702,1014
701,1021
532,963
215,936
215,597
245,909
245,659
704,904
704,1011
704,919
814,925
768,921
543,950
596,915
649,954
627,936
627,979
653,925
653,979
806,939
628,970
628,1018
689,976
297,554
297,911
297,917
297,948
717,932
717,945
717,921
717,916
717,1036
717,931
835,944
835,1037
739,967
800,944
800,941
867,933
867,990
309,949
309,572
309,930
309,603
710,920
710,1029
829,961
829,929
615,919
77,715
77,934
421,917
421,744
421,554
421,921
421,803
805,944
552,974
552,949
785,932
502,911
730,963
730,939
548,929
250,938
250,743
250,900
619,987
619,917
856,973
845,973
631,930
816,917
517,949
517,915
503,1006
592,941
592,1000
567,957
567,941
884,949
669,923
669,955
588,922
588,998
652,990
229,948
229,906
229,933
229,905
229,911
681,1015
511,948
878,916
566,902
566,992
566,943
566,924
770,931
770,975
770,925
770,938
825,953
825,984
850,924
772,953
143,912
143,888
848,949
848,1037
644,924
887,907
752,943
752,978
752,1009
754,954
822,1011
822,925
556,903
449,919
449,926
813,948
896,915
72,903
72,920
72,747
275,648
275,901
275,800
602,903
510,930
794,917
794,983
711,911
688,1026
804,972
570,1003
609,918
787,1006
581,942
776,926
830,902
